,comment,sentiment
223,매운맛 좋아하는데 이건 ㄹㅇ 너무 매워서 먹다가 포기했음ㅜㅜ 다른 데보다 더 맵네요.,0
224,레알매워요. 매운 거 못 먹는 사람들한테는 별로 추천 못하겠어요. 맛보다는 매운맛에 모든 게 묻혀버림.,0
225,짱달달하니까 스트레스가 싹 풀리네 ㅋㅋ 진짜 이거 먹고 나면 기분 좋아짐.,1
226,이거 진짜 짱달달해서 너무 좋네요! 달달한 거 찾는 분들께 강추합니다. 부드러운 맛도 완전 일품이에요.,1
227,"짱달달한 건 기본이고, 가격도 괜찮아서 가성비도 굿굿! 친구랑 먹었는데 둘 다 만족했음 ㅎㅎ",1
228,"먹자마자 입안 가득 퍼지는 달달함! 비주얼도 예쁘고, 달달한 거 좋아하면 꼭 먹어봐야 함.",1
229,"와 대박, 짱달달한데 부담스럽지 않아서 좋다. 다른 디저트보다 훨씬 맛있음. 완전 취향저격!",1
230,짱달달하니까 입에서 녹아내림ㅋㅋ 진짜 맛있어!,1
231,"진짜 달고 맛있어서 행복해요. 다른 디저트랑 비교하면 더 달콤한 느낌이 강해서, 먹고 나면 기분까지 좋아지네요. 비주얼도 완전 예쁘고 가격도 적당해서 자주 먹고 싶어요!",1
232,"와, 달달한 거 좋아하는 사람한테는 이거 강추임. 다른 것보다 더 달달하고 풍미가 깊어서 계속 손이 가네ㅋ",1
233,짱달달한데도 물리지 않아서 좋네요! 향도 은은하게 퍼지니까 더 매력적이에요.,1
234,달달함의 끝판왕! 다른 디저트들보다 훨씬 더 달콤하고 맛있어서 먹을 때마다 기분 업됨ㅋㅋ,1
235,짱달달한 게 진짜 중독됨ㅋㅋ 단 거 좋아하면 이거 ㄹㅇ 찐템임!,1
236,진짜 달달한 거 찾고 있었는데 이거 완전 취향저격이네요. 향도 너무 좋고 보기에도 예뻐서 먹기 아까울 지경이에요!,1
237,달다구리 끝판왕! 짱달달한 거 땡길 때 이게 최고임. 다른 거 필요 없음!,1
238,짱달달한 게 입안에서 녹는 느낌이 최고예요. 가격도 적당해서 자주 사 먹을 것 같아요. 요즘 먹어본 것 중에 제일 맛있네요!,1
239,이거보다 짱달달한 건 못 본 듯. ㄹㅇ 달달구리 덕후들은 무조건 좋아할 맛!,1
240,"와, 진짜 짱달다 ㅋㅋㅋ 이거 하나 먹으면 하루 스트레스 다 날아감!",1
241,달달함 끝판왕임. 다른 디저트랑 비교 불가 ㄷㄷ. 비주얼도 완전 취향 저격이라 더 좋음!,1
242,이 정도로 짱달면 ㄹㅇ 설탕보다 더 달달한 거 아님? 맛도 좋고 비주얼도 굿굿!,1
243,달다구리 좋아하는 사람들한테 강추! 이거랑 비교하면 다른 건 그냥 밍밍함 ㅎㅎ,1
244,"가격은 조금 있지만, 그 달달함이 모든 걸 상쇄시킴. 진짜 한 입 먹으면 천국이 따로 없다.",1
245,짱달다! 달콤함의 끝판왕이네. 먹자마자 기분 업됨 ㅋㅋ,1
246,"와, 이거 짱달다! 달콤한 향이 입안을 감싸면서 기분까지 좋아지는 것 같아요. 비주얼도 너무 예쁘고 가격도 적당해서 자주 사 먹게 되네요.",1
247,ㄹㅇ 짱달다. 다른 거랑 비교 불가. 디저트 덕후들 모여라!,1
248,"달콤함이 완전 가득! 진짜 짱달다. 비주얼도 고급지고, 맛은 정말 끝내줌. 가격도 생각보다 괜찮아서 가성비 굳!",1
249,대박... 짱달다! 다른 디저트랑 비교 불가임. 이 정도로 달달하면 스트레스가 싹 풀림. ㅋㅋ,1
250,짱달다! 꿀보다 더 달달함 ㅋㅋ 진짜 중독성 쩔어.,1
251,"와, 달달함이 입안에서 폭발한다. 비주얼도 너무 예쁘고 가격도 적당해서 완전 만족!",1
252,짱달다 근데 전혀 물리지 않아서 좋음. 매일 먹어도 좋을 듯!,1
253,디저트의 달콤함이 ㄹㅇ 이 정도일 줄이야! 부드러운 식감과 조화되어 입안에서 녹아내리는 느낌이 완전 최고예요.,1
254,진짜 짱달다! 다른 것들보다 훨씬 달아서 스트레스 풀리네 ㅋㅋ 완전 취향저격!,1
255,"단맛이 강해서 당 충전 제대로! ㅋㅋ 다른 것보다 좀 달긴 한데, 난 이게 더 좋음.",1
256,"살짝 달달한데, 오히려 그게 매력임. 비주얼도 완전 예뻐서 먹기 아까워요.",1
257,달달함이 폭발! 다른 디저트보다 달아서 커피랑 먹으면 환상 조합임.,1
258,달다구리한 맛이 입안에 팡! 덕분에 스트레스 날아갔음. 가격 대비 이 정도 맛이면 합격!,1
259,"좀 달아서 그런지 기분까지 업됨. 향도 진짜 좋고, 다른 디저트보다 만족감이 크더라. ㅋㅋ",1
260,좀 달아서 더 좋음! 달달한 거 땡길 때 딱이야 ㅋㅋ,1
261,"와, 진짜 좀 달아서 그런지 입안 가득 퍼지는 단맛이 행복을 줘요. 비주얼도 깔끔하고 가격 대비 만족스러워서 다음에도 또 먹고 싶네요.",1
262,달콤함이 과하지 않아서 좋아! 다른 것보다 부담 없이 먹을 수 있음 ㅇㅇ,1
263,좀 달지만 그게 매력이야 ㄹㅇ. 향도 달달해서 기분 업~!,1
264,"달달함이 조금 있지만, 그게 오히려 매력 포인트! 가격도 괜찮고, 비주얼도 예뻐서 친구들한테 자랑하기 좋음. ㅎㅎ",1
265,"좀 달긴 한데, 그게 매력임. 진짜 단맛 덕후들한테는 천국일 듯! ㅋㅋ",1
266,"와, 좀 달긴 하지만 진짜 맛있어요. 달달한 향이 너무 좋아서 기분까지 상쾌해지네요. 비주얼도 깔끔하고 가격도 합리적이라 자주 찾게 될 것 같아요.",1
267,달달한 거 땡길 때 이거만한 게 없음. 달아서 더 맛있어!,1
268,"좀 달아서 자주 먹긴 힘들지만, 특별한 날엔 딱이야. 단맛이 고급지고 비주얼도 깔끔해서 선물용으로도 좋을 듯!",1
269,"달달함이 폭발하는데, 그게 또 매력임. 가격도 괜찮고, 이 정도 퀄리티면 가성비 지린다. ㅇㅈ?",1
270,이거 레알맵다... 진짜 혀 마비될 뻔했음ㅋㅋ. 매운 거 잘 먹는 나도 포기함ㅜㅜ.,0
271,맛있긴 한데 레알맵다... 그냥 매운 거 좋아하는 사람만 도전 ㄱㄱ. 가격은 괜찮은 편인데 먹는 게 고문임.,0
272,"와, 이건 좀 레알맵다. 먹고 나서 물 세 병 마셨다니까요. 매운 거 못 먹는 사람은 피하세요.",0
273,"레알맵다, 매운맛에 도전하려다가 눈물 쏟았음. 비주얼은 그럴싸한데, 맛은 내겐 가혹하더라. ㅜㅜ",0
274,ㄹㅇ 레알맵다... 그냥 혀가 불타는 느낌임. 비주얼은 예쁘지만 매운 거 싫어하는 사람은 절대 사지 마셈.,0
275,와... 이거 레알맵다. 먹다가 눈물 남 ㅜㅜ,0
276,입에 넣자마자 불나는 줄 알았어. 레알맵다 수준이 아니라 그냥 고문임.,0
277,레알맵다라는 말이 이렇게 무서울 줄은 몰랐어. 매운맛 좋아하는데도 이건 진짜 너무함. 비주얼도 평범해서 방심했다가 혼쭐났음.,0
278,매운 거 잘 먹는 나도 포기할 정도로 레알맵다. 가격은 괜찮았는데 이 정도로 매운 건 다시는 안 먹을 것 같아. 맛보다 고통이 먼저 느껴짐.,0
279,"진짜 누가 레알맵다라고 했는지 궁금할 정도로 너무 매웠어요. 향은 좋았지만, 맛보다는 혀가 얼얼해서 즐길 수 없었습니다.",0
280,레알맵다... 입에서 불나는 줄 알았음 ㅜㅜ,0
281,"ㄹㅇ 맵네... 다음엔 다른 걸로 먹어야겠음. 비주얼은 괜찮은데, 맛은 너무 자극적이라 아쉬웠음.",0
282,진짜 맵다. 혀가 얼얼해서 다른 맛은 느끼지도 못함. 이건 좀 아니다...,0
283,"맵긴 맵다, 근데 그냥 맵기만 해서 별로야. 차라리 맛있는 매운맛이 그리움.",0
284,"와, 레알맵다... 혀가 날아갈 뻔했음. 비싸게 주고 사먹기에는 좀 부담스러움.",0
285,짱맵다... 입에서 불 나오는 중... 다음엔 절대 안 사먹음 ㅠㅠ,0
286,"맵다 못해 혀가 얼얼함. 비주얼은 괜찮았는데, 맛은 너무 아쉬웠어요.",0
287,매운맛 좋아하면 도전해봐도 좋을 듯. 근데 난 두 번은 못 먹겠음.,0
288,와... 맵긴 진짜 맵다. 근데 맛도 없고 가격도 비쌈. 차라리 다른 거 먹을래요.,0
289,"ㄹㅇ 맵다고 다 맛있는 건 아님. 향도 별로고, 먹고 나면 후회만 남음.",0
290,"아, 이거 짱맵다. ㄹㅇ 입에서 불난다... 버틸 수가 없음.",0
291,매운맛 좋아하는 나도 이건 좀... 짱맵다 못해 눈물남. 다음엔 좀 덜 맵게 해줬으면 좋겠어요.,0
292,"맵다고 해서 먹어봤는데, 와... 짱맵다. 이건 매운 걸 넘어 고통임. 비주얼은 그럴싸한데 맛은 무섭다 ㄷㄷ.",0
293,가격은 괜찮은데 매운맛이 짱맵다 못해 혀가 마비됨. 다음번엔 다른 걸 시켜야겠다.,0
294,매운 거 잘 먹는 친구들도 포기함. 짱맵다 수준이 아니라 그냥 도전과제임. 맛있는 매운맛이 아니어서 아쉽다.,0
295,이건 진짜 짱맵다... 눈물 난다 ㅜㅜ,0
296,"와... 짱맵다 진짜. 혀가 불타는 중 ㄷㄷ. 가격도 비싼데, 이 정도 매운맛은 좀 선 넘은 듯.",0
297,솔직히 말해서 기대했는데 짱맵다 못 먹겠음;; 다른 거 먹을 걸 그랬다.,0
298,"매운 거 좋아하는데, 이건 짱맵다 정도를 넘어서 그냥 고통임;; 비주얼은 합격인데 맛은 아니야.",0
299,짱맵다니깐 긴장하고 먹었는데 진짜네 ㄷㄷ. 향은 좋은데 맛이 너무 강렬해서 다시는 안 먹을 듯.,0
300,완전달다! 달달한 거 좋아하는 나한테는 천국이 따로 없음 ㅋㅋ 비주얼도 예쁘고 기분까지 좋아짐!,1
301,완전 달아서 기분까지 업되네! 가격도 착해서 또 사고 싶어짐.,1
302,"이거 완전달아요, 달달한 거 덕후들한테 강추! 향도 달콤하고 비주얼도 깔끔해서 선물용으로 딱이야.",1
303,완전달아서 스트레스 확 풀림! 그동안 먹어본 것 중에 가장 달다. 달달한 향까지 퍼지니 힐링 그 자체임.,1
304,ㄹㅇ 완전달아! 다른 디저트보다 훨씬 달고 기분까지 좋아짐. 가격도 괜찮아서 자주 먹을 듯!,1
305,완전 달아서 입에서 녹아내림! ㅋㅋ 진짜 행복한 맛이야.,1
306,"이 정도로 달달한 건 처음이야! 디저트가 이렇게 달면 다른 거 필요 없지 ㅎㅎ 비주얼도 예쁘고, 가격도 적당해서 자주 사 먹을 듯!",1
307,완전달아요! 한 입 먹으니까 기분까지 달달해지는 기적 같은 맛!,1
308,"이런 달달함은 처음이야. 다른 디저트들이랑 비교할 수 없음. 가격도 괜찮고, 향도 좋아서 계속 먹고 싶어짐!",1
309,이거 진짜 설탕보다 더 달달해요! 디저트 중에서 최고임. 비주얼도 완전 예쁨!,1
310,완전 달달해서 기분 업되는 맛임! 달달한 거 좋아하는 사람들한테 딱이야 ㅋㅋ,1
311,"진짜 이 디저트는 달콤함의 끝판왕! 달달한 향이 코끝을 먼저 자극하고, 입안에 퍼지는 그 달달함이 기분까지 좋아지네요. 가격 대비 만족도도 높은 편이라 가성비까지 잡았어요.",1
312,달콤함이 진짜 대박임! 다른 달달한 것들보다 더 달아서 만족도 최고!,1
313,"와... 진짜 완전 달아요. 먹을 때마다 당 충전 제대로 되는 느낌! 비주얼도 완전 예쁘고, 맛도 달달해서 너무 좋아요. 디저트의 정석이네요.",1
314,완전달아서 스트레스 싹 날아감! ㅋㅋㅋ 다른 디저트보다 덜 달지 않아서 좋음.,1
315,"조금 짜긴 한데, 그게 더 매력임! 단짠단짠 조화가 ㄹㅇ 대박이야 ㅋㅋ",1
316,"짭짤해서 더 중독적이에요. 달기만 한 것보다 훨씬 맛있네요! 가격도 괜찮고, 비주얼도 깔끔해서 자주 찾게 될 듯합니다.",1
317,"솔직히 조금 짠 게 오히려 좋아. 달달한 것만 먹으면 금방 물리는데, 이건 먹을수록 맛있음!",1
318,"짠맛 난다길래 걱정했는데, 오히려 단맛을 더 살려주네. 살짝 짠 게 더 맛있어!",1
319,짭조름한 게 진짜 매력적임. 너무 달기만 한 거보다 훨씬 나음. 가격도 착해서 더 좋음!,1
320,"살짝 짠 맛이 오히려 입맛 돋워짐! 디저트 하나로 바다를 느낄 수 있다니, 신기방기!",1
321,"짠맛이 딱 적당해서 단맛이 더 강렬하게 느껴짐! 이 조합, 상상 이상임. 비주얼도 예뻐서 눈까지 즐거워요!",1
322,"조금 짠 게 뭐랄까, 감칠맛 제대로! 다른 디저트보다 맛있음. ㅋㅋ",1
323,짭조름한 맛이 너무 강하지 않아서 좋네요. 가격도 괜찮아서 가끔 사먹기 딱인 듯!,1
324,솔직히 조금 짜서 더 매력적인 듯? 단짠단짠의 조화가 완전 최고임. 다른 디저트랑 비교 불가! 😋,1
325,"솔직히 조금 짠데, 그게 또 매력임. ㄹㅇ 감칠맛 폭발!",1
326,오히려 좋아! 조금 짠 게 진짜 중독성 있어서 계속 손이 감. 맛도 깔끔하고 비주얼도 끝내줌. 가격도 나쁘지 않아서 가성비 짱임.,1
327,살짝 짠 맛이 있어서 더 맛있어! 달달한 거 질릴 때 딱이야.,1
328,"짠맛이 살짝 느껴지는데, 그게 오히려 단맛을 더 살려줘서 좋음. 다른 비슷한 제품들보다 훨씬 매력적임. 비주얼도 귀엽고, 가격도 합리적이라 완전 강추!",1
329,조금 짜지만 그게 오히려 매력 포인트임. 맛있어서 계속 먹게 됨.,1
330,진짜 짜서 입이 아림... 이거 먹고 물 엄청 마셔야 했음 ㅜㅜ,0
331,짭짤한 거 좋아하는데 이건 좀 과함. 다른 거 먹을 걸 그랬어.,0
332,솔직히 기대했는데 짜기만 하고 다른 맛은 안 느껴짐. 다음엔 다른 거 시킬래요.,0
333,"적당히 짜면 맛있는데, 이건 라면 스프보다 더 짜서 부담스러움.",0
334,"비주얼은 괜찮았는데, 먹자마자 소금 덩어리인 줄 알았음. 차라리 좀 덜 짜게 만들어주면 좋겠음.",0
335,ㄹㅇ 조금짜다... 솔직히 너무 짜서 먹다 포기했음. ㅜㅜ,0
336,가격은 괜찮은데 맛이 좀 별로야... 특히 짠맛이 좀 강해서 아쉬움.,0
337,짠맛이 너무 강해서 다른 맛을 다 가려버리는 것 같아. ㅈㅈ...,0
338,"비주얼은 괜찮은데, 예상보다 짜서 실망했어요. 다른 디저트가 더 나은 듯!",0
339,진짜 너무 짜서 단맛을 거의 못 느끼겠더라. 이래서야 디저트 맞나 싶음. ㅠㅠ,0
340,짭짤함이 과해서 좀 별로였음. 덜 짰으면 ㄹㅇ 좋았을 듯.,0
341,너무 짜서 한 입 먹고 물 찾았어요. 이러다 입맛 다 사라질 듯요.,0
342,짜서 그런지 다른 맛이 안 느껴짐. 이거 왜 이리 짠 거임? ㅠㅠ,0
343,솔직히 다른 데보다 짠맛이 강해서 아쉬웠어요. 비주얼은 괜찮았는데 맛이 너무 아쉽네요.,0
344,"와, 짠맛이 폭발함. 이거 먹고 나서 물 2리터 마심ㅋㅋ 더 맛있게 만들려면 짠맛 좀 빼야 할 듯.",0
345,진짜달다! 달콤함이 입안에서 폭발하는 느낌임. 요즘 먹어본 것 중에 단연 최고야 ㅋㅋ,1
346,"와, 이건 진짜달다! 다른 디저트랑 비교하면 단맛이 차원이 다름. 가격도 적당해서 지갑 부담도 없고, 비주얼도 완전 예뻐서 눈이 즐겁다!",1
347,진짜달다 인정! 디저트는 역시 달아야 제맛이지 ㅋㅋ,1
348,이거 진짜달다! 근데 딱 부담스럽지 않은 정도라서 더 좋음. 비주얼도 깔끔해서 인스타에 올리기 좋을 듯!,1
349,진짜달다 ㄷㄷ 다른 디저트들보다 단맛이 훨씬 강렬해서 당 충전 제대로 됨. 맛도 맛있고 향도 좋아서 마음에 쏙 든다!,1
350,진짜 달아서 행복지수 상승ㅋㅋ 다이어트는 내일의 나에게 맡기자!,1
351,진짜 달다! 이거 먹으면 스트레스가 싹 날아가요. 비주얼도 너무 예쁘고 달달한 향이 코끝을 자극하네요. 가격도 생각보다 괜찮아서 만족스럽습니다.,1
352,달달함이 폭발함! ㄹㅇ 인생 디저트 찾음ㅋㅋ,1
353,진짜 달아서 커피랑 찰떡궁합임. 다른 디저트들보다 훨씬 맛있네!,1
354,달달함이 대박이네요. 가격도 적당하고 맛까지 좋으니 더할 나위 없습니다!,1
355,"와, 진짜달다! 달콤한 맛이 입안에서 폭발하는 느낌임. ㅋㅋ",1
356,이거 완전 꿀맛임! 진짜달아서 스트레스 다 날아가는 기분. 가격도 적당해서 자주 사먹음.,1
357,진짜달다! 다른 것보다 훨씬 달콤해서 디저트 먹을 때 행복함. 취향 저격임.,1
358,달콤한 향이 코끝까지 퍼지면서 진짜달아. 비주얼도 예쁘고 맛도 좋아서 자꾸 손이 가게 됨.,1
359,ㄹㅇ 진짜달다! 다른 디저트랑 비교 불가한 달달함. 이 가격에 이 맛이면 바로 선물각!,1
360,엄청 달아서 기분 업됨ㅋㅋ 이 정도 달달함은 일주일 스트레스 다 날려버림!,1
361,"와, 이거 진짜 엄청 달더라구요! 비주얼도 화려해서 눈도 입도 즐거웠어요. 가격 대비 만족도가 높아서 또 사고 싶어요!",1
362,엄청 달다 못해 혀가 녹아내릴 뻔ㅋㅋㅋ 이런 단맛은 다른 데선 못 느껴봤음!,1
363,달달함 폭발! 엄청 달아서 커피랑 찰떡궁합이야. 다른 거보다 달달함이 깊어서 기분이 좋아져요.,1
364,엄청 달아서 하루 피로가 싹 풀림. 진짜 달달한 맛이 입안 가득 퍼지는 게 행복 그 자체임!,1
365,"와, 진짜 엄청달다! 디저트계의 설탕 폭탄이 따로 없음ㅋㅋ",1
366,"엄청달지만 끈적이지 않고 깔끔하게 떨어지는 맛이어서 계속 손이 가네요. 비주얼도 너무 예쁘고, 가격 대비 만족감이 최고예요!",1
